date,asset,asset_class,signal,confidence,linreg_prob,logreg_prob,gbt_prob,ensemble_prob,trained_date,model_accuracy
2026-03-16,QQQ,stock,SELL,19.30,15.0000,50.0000,39.8000,34.9333,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,SPY,stock,HOLD,11.40,33.2000,59.4000,42.3000,44.9667,2026-03-19T01:39:26.250197640+00:00,74.0
2026-03-16,cardano,crypto,HOLD,0.00,85.0000,52.1000,48.1000,61.7333,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-16,dogecoin,crypto,HOLD,1.30,56.7000,26.4000,49.7000,44.2667,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-16,solana,crypto,HOLD,0.00,23.8000,35.7000,48.3000,35.9333,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-16,USDINR=X,fx,SELL,20.30,51.6000,31.7000,29.4000,37.5667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,USDPHP=X,fx,HOLD,13.10,53.5000,15.0000,57.6000,42.0333,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,USDMYR=X,fx,HOLD,10.00,50.1000,32.3000,50.5000,44.3000,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,USDIDR=X,fx,HOLD,10.90,85.0000,15.7000,61.4000,54.0333,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-16,USDTHB=X,fx,HOLD,8.30,51.6000,22.2000,59.3000,44.3667,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-16,USDTWD=X,fx,HOLD,10.60,51.3000,48.0000,36.7000,45.3333,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-16,USDHKD=X,fx,SELL,21.00,50.0000,20.8000,40.3000,37.0333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-16,USDKRW=X,fx,BUY,21.20,85.0000,74.7000,34.4000,64.7000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,USDMXN=X,fx,HOLD,12.20,50.6000,15.0000,60.6000,42.0667,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,USDSGD=X,fx,SELL,17.70,50.1000,20.5000,50.0000,40.2000,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,EURGBP=X,fx,BUY,18.20,50.0000,79.9000,67.1000,65.6667,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-16,NZDUSD=X,fx,BUY,17.90,50.0000,75.3000,52.5000,59.2667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,USDCAD=X,fx,HOLD,3.30,50.1000,31.8000,68.2000,50.0333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,USDCHF=X,fx,HOLD,9.70,50.0000,23.2000,58.9000,44.0333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,AUDUSD=X,fx,HOLD,5.60,50.0000,52.4000,40.5000,47.6333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-16,USDJPY=X,fx,HOLD,8.90,54.0000,68.1000,44.3000,55.4667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,GBPUSD=X,fx,HOLD,5.90,50.0000,50.7000,57.1000,52.6000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-16,EURUSD=X,fx,HOLD,9.10,50.0000,30.7000,53.7000,44.8000,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,COP,stock,HOLD,1.10,54.7000,37.3000,54.3000,48.7667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,CVX,stock,SELL,19.80,34.0000,35.8000,46.4000,38.7333,2026-03-19T01:39:26.250197640+00:00,73.4
2026-03-16,XOM,stock,BUY,20.30,61.8000,51.0000,67.9000,60.2333,2026-03-19T01:39:26.250197640+00:00,69.4
2026-03-16,MCD,stock,HOLD,4.70,63.2000,56.7000,40.2000,53.3667,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,NKE,stock,HOLD,7.10,58.1000,52.6000,50.8000,53.8333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,HD,stock,SELL,21.20,15.0000,42.3000,52.6000,36.6333,2026-03-19T01:39:26.250197640+00:00,69.3
2026-03-16,COST,stock,SELL,18.80,15.0000,37.3000,54.0000,35.4333,2026-03-19T01:39:26.250197640+00:00,67.8
2026-03-16,TGT,stock,HOLD,13.10,36.3000,33.6000,56.4000,42.1000,2026-03-19T01:39:26.250197640+00:00,68.4
2026-03-16,WMT,stock,HOLD,7.10,49.4000,49.9000,60.2000,53.1667,2026-03-19T01:39:26.250197640+00:00,72.0
2026-03-16,EMR,stock,BUY,15.40,61.4000,59.0000,53.7000,58.0333,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,GE,stock,BUY,16.70,83.7000,74.4000,51.2000,69.7667,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,HON,stock,SELL,10.90,42.1000,42.7000,48.3000,44.3667,2026-03-19T01:39:26.250197640+00:00,68.7
2026-03-16,MMM,stock,HOLD,2.10,57.2000,52.2000,40.3000,49.9000,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,DE,stock,HOLD,9.00,67.8000,57.4000,40.9000,55.3667,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,CAT,stock,HOLD,5.80,85.0000,33.7000,42.2000,53.6333,2026-03-19T01:39:26.250197640+00:00,72.8
2026-03-16,GD,stock,HOLD,0.20,53.6000,51.3000,45.8000,50.2333,2026-03-19T01:39:26.250197640+00:00,67.1
2026-03-16,BA,stock,HOLD,9.10,56.4000,57.2000,50.7000,54.7667,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,NOC,stock,HOLD,11.10,52.4000,75.5000,43.4000,57.1000,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,RTX,stock,HOLD,10.70,68.9000,59.9000,40.5000,56.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,LMT,stock,BUY,14.20,60.5000,52.7000,57.8000,57.0000,2026-03-19T01:39:26.250197640+00:00,71.1
2026-03-16,ABBV,stock,HOLD,12.50,53.7000,67.7000,49.8000,57.0667,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,MRNA,stock,HOLD,4.50,30.2000,68.7000,44.5000,47.8000,2026-03-19T01:39:26.250197640+00:00,72.7
2026-03-16,PFE,stock,SELL,12.50,47.5000,41.9000,42.2000,43.8667,2026-03-19T01:39:26.250197640+00:00,69.6
2026-03-16,LLY,stock,SELL,20.50,15.0000,53.5000,48.9000,39.1333,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,UNH,stock,BUY,16.70,80.6000,66.5000,51.1000,66.0667,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,JNJ,stock,HOLD,10.30,38.9000,40.5000,53.1000,44.1667,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,MA,stock,SELL,19.50,39.4000,39.1000,39.7000,39.4000,2026-03-19T01:39:26.250197640+00:00,74.6
2026-03-16,V,stock,HOLD,3.30,47.4000,58.7000,49.6000,51.9000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,WFC,stock,SELL,12.50,43.7000,45.4000,42.6000,43.9000,2026-03-19T01:39:26.250197640+00:00,70.7
2026-03-16,BAC,stock,HOLD,6.10,50.1000,37.9000,50.8000,46.2667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,GS,stock,BUY,19.30,85.0000,53.0000,47.6000,61.8667,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,JPM,stock,BUY,15.70,56.5000,57.7000,59.1000,57.7667,2026-03-19T01:39:26.250197640+00:00,73.8
2026-03-16,TSM,stock,HOLD,4.30,58.0000,40.8000,45.4000,48.0667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,QCOM,stock,HOLD,4.80,48.5000,64.4000,46.6000,53.1667,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-16,INTC,stock,HOLD,2.40,44.7000,51.0000,50.7000,48.8000,2026-03-19T01:39:26.250197640+00:00,66.6
2026-03-16,ARM,stock,BUY,18.30,85.0000,85.0000,58.2000,76.0667,2026-03-19T01:39:26.250197640+00:00,73.5
2026-03-16,CRM,stock,HOLD,6.40,36.7000,68.1000,38.3000,47.7000,2026-03-19T01:39:26.250197640+00:00,71.8
2026-03-16,NFLX,stock,HOLD,12.20,39.2000,32.6000,55.6000,42.4667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,AVGO,stock,HOLD,9.70,20.9000,52.8000,57.9000,43.8667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,AMD,stock,SELL,17.70,22.2000,45.0000,40.5000,35.9000,2026-03-19T01:39:26.250197640+00:00,67.1
2026-03-16,TSLA,stock,HOLD,21.00,15.0000,51.2000,51.7000,39.3000,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,META,stock,BUY,17.80,85.0000,48.0000,50.0000,61.0000,2026-03-19T01:39:26.250197640+00:00,67.7
2026-03-16,NVDA,stock,HOLD,1.30,56.8000,60.1000,34.6000,50.5000,2026-03-19T01:39:26.250197640+00:00,71.9
2026-03-16,AMZN,stock,HOLD,1.60,56.1000,48.8000,44.3000,49.7333,2026-03-19T01:39:26.250197640+00:00,68.6
2026-03-16,GOOGL,stock,HOLD,9.20,54.9000,71.8000,41.5000,56.0667,2026-03-19T01:39:26.250197640+00:00,73.4
2026-03-16,MSFT,stock,BUY,16.70,71.8000,63.1000,42.9000,59.2667,2026-03-19T01:39:26.250197640+00:00,70.3
2026-03-16,AAPL,stock,SELL,18.70,33.7000,47.5000,40.6000,40.6000,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,XLI,stock,HOLD,13.60,64.9000,71.7000,39.9000,58.8333,2026-03-19T01:39:26.250197640+00:00,71.4
2026-03-16,XLV,stock,HOLD,6.30,45.3000,57.8000,55.9000,53.0000,2026-03-19T01:39:26.250197640+00:00,73.3
2026-03-16,XLE,stock,HOLD,8.10,49.4000,58.2000,54.8000,54.1333,2026-03-19T01:39:26.250197640+00:00,71.8
2026-03-16,XLF,stock,HOLD,3.80,52.3000,47.9000,44.7000,48.3000,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,DIA,stock,HOLD,12.20,66.3000,58.2000,46.3000,56.9333,2026-03-19T01:39:26.250197640+00:00,72.9
2026-03-16,QQQ,stock,SELL,19.30,15.0000,50.0000,39.8000,34.9333,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,SPY,stock,HOLD,11.40,33.2000,59.3000,42.3000,44.9333,2026-03-19T01:39:26.250197640+00:00,74.0
2026-03-16,cardano,crypto,HOLD,0.00,85.0000,52.1000,48.1000,61.7333,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-16,dogecoin,crypto,HOLD,1.30,56.7000,26.4000,49.7000,44.2667,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-16,solana,crypto,HOLD,0.00,23.8000,35.7000,48.3000,35.9333,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-16,USDINR=X,fx,SELL,20.30,51.7000,31.8000,29.1000,37.5333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,USDPHP=X,fx,HOLD,13.10,53.6000,15.0000,57.6000,42.0667,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,USDMYR=X,fx,HOLD,10.30,50.1000,31.8000,50.5000,44.1333,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,USDIDR=X,fx,HOLD,11.00,85.0000,16.0000,61.4000,54.1333,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-16,USDTHB=X,fx,HOLD,8.30,51.6000,22.4000,59.3000,44.4333,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-16,USDTWD=X,fx,HOLD,10.50,51.3000,48.1000,36.7000,45.3667,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-16,USDHKD=X,fx,SELL,21.00,50.0000,20.5000,40.3000,36.9333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-16,USDKRW=X,fx,BUY,21.20,85.0000,75.4000,34.4000,64.9333,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,USDMXN=X,fx,HOLD,11.50,50.6000,15.0000,61.4000,42.3333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,USDSGD=X,fx,SELL,17.80,50.1000,20.3000,50.0000,40.1333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,EURGBP=X,fx,BUY,18.20,50.0000,80.3000,67.1000,65.8000,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-16,NZDUSD=X,fx,BUY,17.80,50.0000,75.1000,52.5000,59.2000,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,USDCAD=X,fx,HOLD,3.20,50.1000,31.7000,68.2000,50.0000,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,USDCHF=X,fx,HOLD,9.50,50.0000,23.6000,58.9000,44.1667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,AUDUSD=X,fx,HOLD,5.50,50.0000,52.7000,40.5000,47.7333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-16,USDJPY=X,fx,HOLD,9.00,54.0000,68.2000,44.3000,55.5000,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,GBPUSD=X,fx,HOLD,6.00,50.0000,50.9000,57.1000,52.6667,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-16,EURUSD=X,fx,HOLD,9.70,50.0000,29.8000,53.7000,44.5000,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,COP,stock,HOLD,0.40,56.1000,38.5000,54.3000,49.6333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,CVX,stock,SELL,19.80,34.0000,35.8000,46.4000,38.7333,2026-03-19T01:39:26.250197640+00:00,73.4
2026-03-16,XOM,stock,BUY,20.30,61.9000,51.0000,67.9000,60.2667,2026-03-19T01:39:26.250197640+00:00,69.4
2026-03-16,MCD,stock,HOLD,4.70,63.2000,56.7000,40.2000,53.3667,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,NKE,stock,HOLD,7.10,58.1000,52.6000,50.8000,53.8333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,HD,stock,SELL,21.20,15.0000,42.3000,52.6000,36.6333,2026-03-19T01:39:26.250197640+00:00,69.3
2026-03-16,COST,stock,SELL,18.80,15.0000,37.2000,54.0000,35.4000,2026-03-19T01:39:26.250197640+00:00,67.8
2026-03-16,TGT,stock,HOLD,13.10,36.3000,33.7000,56.4000,42.1333,2026-03-19T01:39:26.250197640+00:00,68.4
2026-03-16,WMT,stock,HOLD,7.10,49.4000,49.9000,60.2000,53.1667,2026-03-19T01:39:26.250197640+00:00,72.0
2026-03-16,EMR,stock,BUY,15.40,61.4000,58.9000,53.7000,58.0000,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,GE,stock,BUY,16.70,83.7000,74.4000,51.2000,69.7667,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,HON,stock,SELL,10.80,42.2000,42.8000,48.3000,44.4333,2026-03-19T01:39:26.250197640+00:00,68.7
2026-03-16,MMM,stock,HOLD,2.10,57.2000,52.2000,40.3000,49.9000,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,DE,stock,HOLD,10.40,69.7000,57.7000,40.9000,56.1000,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,CAT,stock,HOLD,4.00,85.0000,33.7000,39.9000,52.8667,2026-03-19T01:39:26.250197640+00:00,72.8
2026-03-16,GD,stock,HOLD,0.10,53.7000,51.4000,45.8000,50.3000,2026-03-19T01:39:26.250197640+00:00,67.1
2026-03-16,BA,stock,HOLD,9.20,56.5000,57.2000,50.7000,54.8000,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,NOC,stock,BUY,14.20,56.9000,75.9000,43.4000,58.7333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,RTX,stock,HOLD,10.70,68.9000,59.9000,40.5000,56.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,LMT,stock,BUY,14.20,60.4000,52.7000,57.8000,56.9667,2026-03-19T01:39:26.250197640+00:00,71.1
2026-03-16,ABBV,stock,HOLD,12.40,53.6000,67.5000,49.8000,56.9667,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,MRNA,stock,HOLD,7.20,28.8000,67.9000,42.8000,46.5000,2026-03-19T01:39:26.250197640+00:00,72.7
2026-03-16,PFE,stock,SELL,12.50,47.5000,41.9000,42.2000,43.8667,2026-03-19T01:39:26.250197640+00:00,69.6
2026-03-16,LLY,stock,SELL,20.50,15.0000,53.4000,48.9000,39.1000,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,UNH,stock,BUY,16.70,81.9000,65.7000,51.1000,66.2333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,JNJ,stock,HOLD,10.30,38.9000,40.5000,53.1000,44.1667,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,MA,stock,SELL,19.50,39.4000,39.1000,39.7000,39.4000,2026-03-19T01:39:26.250197640+00:00,74.6
2026-03-16,V,stock,HOLD,3.30,47.4000,58.7000,49.6000,51.9000,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,WFC,stock,SELL,12.50,43.7000,45.5000,42.6000,43.9333,2026-03-19T01:39:26.250197640+00:00,70.7
2026-03-16,BAC,stock,HOLD,6.00,50.1000,37.9000,50.8000,46.2667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,GS,stock,BUY,19.30,85.0000,53.0000,47.6000,61.8667,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,JPM,stock,BUY,15.80,56.6000,57.8000,59.1000,57.8333,2026-03-19T01:39:26.250197640+00:00,73.8
2026-03-16,TSM,stock,HOLD,4.30,58.0000,40.8000,45.4000,48.0667,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,QCOM,stock,HOLD,4.80,48.5000,64.3000,46.6000,53.1333,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-16,INTC,stock,HOLD,2.30,44.7000,51.0000,50.7000,48.8000,2026-03-19T01:39:26.250197640+00:00,66.6
2026-03-16,ARM,stock,BUY,18.30,85.0000,85.0000,58.2000,76.0667,2026-03-19T01:39:26.250197640+00:00,73.5
2026-03-16,CRM,stock,HOLD,6.50,36.7000,68.1000,38.3000,47.7000,2026-03-19T01:39:26.250197640+00:00,71.8
2026-03-16,NFLX,stock,HOLD,12.20,39.2000,32.6000,55.6000,42.4667,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,AVGO,stock,HOLD,9.70,20.9000,52.8000,57.9000,43.8667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,AMD,stock,SELL,17.70,22.2000,45.1000,40.5000,35.9333,2026-03-19T01:39:26.250197640+00:00,67.1
2026-03-16,TSLA,stock,HOLD,21.00,15.0000,51.2000,51.7000,39.3000,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,META,stock,BUY,17.80,85.0000,48.0000,50.4000,61.1333,2026-03-19T01:39:26.250197640+00:00,67.7
2026-03-16,NVDA,stock,HOLD,1.40,56.7000,60.1000,34.6000,50.4667,2026-03-19T01:39:26.250197640+00:00,71.9
2026-03-16,AMZN,stock,HOLD,1.70,56.1000,48.8000,44.3000,49.7333,2026-03-19T01:39:26.250197640+00:00,68.6
2026-03-16,GOOGL,stock,HOLD,9.20,54.9000,71.8000,41.5000,56.0667,2026-03-19T01:39:26.250197640+00:00,73.4
2026-03-16,MSFT,stock,BUY,16.60,71.7000,63.1000,42.9000,59.2333,2026-03-19T01:39:26.250197640+00:00,70.3
2026-03-16,AAPL,stock,SELL,18.70,33.7000,47.5000,40.6000,40.6000,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,XLI,stock,HOLD,13.60,64.9000,71.8000,39.9000,58.8667,2026-03-19T01:39:26.250197640+00:00,71.4
2026-03-16,XLV,stock,HOLD,6.30,45.2000,57.7000,55.9000,52.9333,2026-03-19T01:39:26.250197640+00:00,73.3
2026-03-16,XLE,stock,HOLD,8.10,49.4000,58.2000,54.8000,54.1333,2026-03-19T01:39:26.250197640+00:00,71.8
2026-03-16,XLF,stock,HOLD,3.70,52.4000,47.9000,44.7000,48.3333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,DIA,stock,HOLD,12.20,66.4000,58.2000,46.3000,56.9667,2026-03-19T01:39:26.250197640+00:00,72.9
2026-03-16,QQQ,stock,SELL,19.30,15.0000,50.0000,39.8000,34.9333,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,SPY,stock,HOLD,11.40,33.2000,59.3000,42.3000,44.9333,2026-03-19T01:39:26.250197640+00:00,74.0
2026-03-16,cardano,crypto,HOLD,0.00,85.0000,52.1000,48.1000,61.7333,2026-03-19T01:39:26.250197640+00:00,39.4
2026-03-16,dogecoin,crypto,HOLD,1.30,56.7000,26.4000,49.7000,44.2667,2026-03-19T01:39:26.250197640+00:00,41.2
2026-03-16,solana,crypto,HOLD,0.00,23.8000,35.7000,48.3000,35.9333,2026-03-19T01:39:26.250197640+00:00,52.0
2026-03-16,USDINR=X,fx,SELL,20.30,51.6000,31.3000,29.4000,37.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,USDPHP=X,fx,HOLD,13.10,53.5000,15.0000,57.6000,42.0333,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,USDMYR=X,fx,HOLD,10.00,50.1000,32.3000,50.5000,44.3000,2026-03-19T01:39:26.250197640+00:00,73.1
2026-03-16,USDIDR=X,fx,HOLD,10.60,85.0000,15.3000,61.4000,53.9000,2026-03-19T01:39:26.250197640+00:00,76.2
2026-03-16,USDTHB=X,fx,HOLD,8.50,51.6000,22.0000,59.3000,44.3000,2026-03-19T01:39:26.250197640+00:00,68.1
2026-03-16,USDTWD=X,fx,HOLD,10.80,51.3000,47.8000,36.7000,45.2667,2026-03-19T01:39:26.250197640+00:00,75.5
2026-03-16,USDHKD=X,fx,SELL,21.00,50.0000,21.0000,40.3000,37.1000,2026-03-19T01:39:26.250197640+00:00,72.3
2026-03-16,USDKRW=X,fx,BUY,21.20,85.0000,74.6000,34.4000,64.6667,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,USDMXN=X,fx,HOLD,12.20,50.6000,15.0000,60.6000,42.0667,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,USDSGD=X,fx,SELL,17.80,50.1000,20.4000,50.0000,40.1667,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,EURGBP=X,fx,BUY,18.20,50.0000,79.6000,67.1000,65.5667,2026-03-19T01:39:26.250197640+00:00,70.0
2026-03-16,NZDUSD=X,fx,BUY,18.00,50.0000,75.5000,52.5000,59.3333,2026-03-19T01:39:26.250197640+00:00,70.5
2026-03-16,USDCAD=X,fx,HOLD,3.20,50.1000,31.7000,68.2000,50.0000,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,USDCHF=X,fx,HOLD,9.70,50.0000,23.4000,58.9000,44.1000,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,AUDUSD=X,fx,HOLD,5.60,50.0000,52.4000,40.5000,47.6333,2026-03-19T01:39:26.250197640+00:00,69.9
2026-03-16,USDJPY=X,fx,HOLD,8.80,53.9000,67.9000,44.3000,55.3667,2026-03-19T01:39:26.250197640+00:00,72.4
2026-03-16,GBPUSD=X,fx,HOLD,6.10,50.0000,51.0000,57.1000,52.7000,2026-03-19T01:39:26.250197640+00:00,74.8
2026-03-16,EURUSD=X,fx,HOLD,9.10,50.0000,30.8000,53.7000,44.8333,2026-03-19T01:39:26.250197640+00:00,71.2
2026-03-16,COP,stock,HOLD,0.70,56.5000,38.6000,54.3000,49.8000,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,CVX,stock,SELL,19.80,34.1000,35.9000,46.4000,38.8000,2026-03-19T01:39:26.250197640+00:00,73.4
2026-03-16,XOM,stock,BUY,20.30,61.9000,51.0000,67.9000,60.2667,2026-03-19T01:39:26.250197640+00:00,69.4
2026-03-16,MCD,stock,HOLD,4.80,63.2000,56.8000,40.2000,53.4000,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,NKE,stock,HOLD,7.10,58.1000,52.6000,50.8000,53.8333,2026-03-19T01:39:26.250197640+00:00,70.9
2026-03-16,HD,stock,SELL,21.20,15.0000,42.4000,52.6000,36.6667,2026-03-19T01:39:26.250197640+00:00,69.3
2026-03-16,COST,stock,SELL,18.80,15.0000,37.2000,55.1000,35.7667,2026-03-19T01:39:26.250197640+00:00,67.8
2026-03-16,TGT,stock,HOLD,13.10,36.3000,33.6000,56.4000,42.1000,2026-03-19T01:39:26.250197640+00:00,68.4
2026-03-16,WMT,stock,HOLD,7.10,49.4000,49.9000,60.2000,53.1667,2026-03-19T01:39:26.250197640+00:00,72.0
2026-03-16,EMR,stock,BUY,15.50,61.5000,59.0000,53.7000,58.0667,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,GE,stock,BUY,16.70,83.7000,74.4000,51.2000,69.7667,2026-03-19T01:39:26.250197640+00:00,71.0
2026-03-16,HON,stock,SELL,10.70,42.2000,42.8000,48.3000,44.4333,2026-03-19T01:39:26.250197640+00:00,68.7
2026-03-16,MMM,stock,HOLD,2.10,57.2000,52.2000,40.3000,49.9000,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,DE,stock,HOLD,9.90,69.3000,57.3000,40.9000,55.8333,2026-03-19T01:39:26.250197640+00:00,67.4
2026-03-16,CAT,stock,HOLD,4.00,85.0000,33.8000,39.9000,52.9000,2026-03-19T01:39:26.250197640+00:00,72.8
2026-03-16,GD,stock,HOLD,0.10,53.7000,51.4000,45.8000,50.3000,2026-03-19T01:39:26.250197640+00:00,67.1
2026-03-16,BA,stock,HOLD,9.20,56.7000,57.2000,50.7000,54.8667,2026-03-19T01:39:26.250197640+00:00,70.8
2026-03-16,NOC,stock,HOLD,12.00,54.3000,75.9000,42.7000,57.6333,2026-03-19T01:39:26.250197640+00:00,71.6
2026-03-16,RTX,stock,HOLD,10.70,68.9000,59.9000,40.5000,56.4333,2026-03-19T01:39:26.250197640+00:00,70.1
2026-03-16,LMT,stock,BUY,14.20,60.3000,52.6000,58.0000,56.9667,2026-03-19T01:39:26.250197640+00:00,71.1
2026-03-16,ABBV,stock,HOLD,12.60,53.8000,67.7000,49.8000,57.1000,2026-03-19T01:39:26.250197640+00:00,74.1
2026-03-16,MRNA,stock,HOLD,5.20,29.7000,68.1000,44.5000,47.4333,2026-03-19T01:39:26.250197640+00:00,72.7
2026-03-16,PFE,stock,SELL,12.40,47.5000,41.9000,42.2000,43.8667,2026-03-19T01:39:26.250197640+00:00,69.6
2026-03-16,LLY,stock,SELL,20.50,15.0000,53.4000,48.9000,39.1000,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,UNH,stock,BUY,16.70,83.0000,66.7000,51.7000,67.1333,2026-03-19T01:39:26.250197640+00:00,67.6
2026-03-16,JNJ,stock,HOLD,10.30,38.9000,40.6000,53.1000,44.2000,2026-03-19T01:39:26.250197640+00:00,73.2
2026-03-16,MA,stock,SELL,19.50,39.5000,39.1000,39.7000,39.4333,2026-03-19T01:39:26.250197640+00:00,74.6
2026-03-16,V,stock,HOLD,3.40,47.4000,58.9000,49.6000,51.9667,2026-03-19T01:39:26.250197640+00:00,71.3
2026-03-16,WFC,stock,SELL,12.50,43.7000,45.5000,42.6000,43.9333,2026-03-19T01:39:26.250197640+00:00,70.7
